,Usage,Image name,neutral,happiness,surprise,sadness,anger,disgust,fear,contempt
19709,train,fer0019658.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19710,train,fer0019659.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19711,train,fer0019660.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19712,train,fer0019661.png,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0
19713,train,fer0019662.png,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0
19714,train,fer0019663.png,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
19715,train,fer0019664.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19716,train,fer0019665.png,0.25,0.0,0.0,0.625,0.125,0.0,0.0,0.0
19717,train,fer0019666.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
19718,train,fer0019667.png,0.125,0.125,0.75,0.0,0.0,0.0,0.0,0.0
19719,train,fer0019668.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19720,train,fer0019669.png,0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0
19721,train,fer0019670.png,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0
19722,train,fer0019671.png,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0
19723,train,fer0019672.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
19724,train,fer0019673.png,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
19725,train,fer0019674.png,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
19726,train,fer0019675.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19727,train,fer0019676.png,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
19728,train,fer0019677.png,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1
19729,train,fer0019678.png,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
19730,train,fer0019679.png,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0
19731,train,fer0019680.png,0.7,0.0,0.1,0.0,0.0,0.1,0.1,0.0
19732,train,fer0019681.png,0.0,0.1,0.0,0.1,0.6,0.0,0.2,0.0
19733,train,fer0019682.png,0.375,0.0,0.5,0.125,0.0,0.0,0.0,0.0
19734,train,fer0019683.png,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0
19735,train,fer0019684.png,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
19736,train,fer0019685.png,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0
19737,train,fer0019686.png,0.0,0.0,0.0,0.0,0.5,0.3,0.1,0.1
19738,train,fer0019687.png,0.25,0.0,0.0,0.625,0.0,0.0,0.125,0.0
19739,train,fer0019688.png,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
19740,train,fer0019689.png,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0
19741,train,fer0019690.png,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
19742,train,fer0019691.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19743,train,fer0019692.png,0.1111111111111111,0.0,0.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0
19744,train,fer0019693.png,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.1
19745,train,fer0019694.png,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
19746,train,fer0019695.png,0.0,0.3,0.0,0.1,0.5,0.0,0.1,0.0
19747,train,fer0019696.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19748,train,fer0019697.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
19749,train,fer0019698.png,0.0,0.0,0.2,0.0,0.7,0.0,0.1,0.0
19750,train,fer0019699.png,0.2222222222222222,0.0,0.1111111111111111,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0
19751,train,fer0019700.png,0.0,0.1,0.0,0.0,0.8,0.1,0.0,0.0
19752,train,fer0019701.png,0.7,0.1,0.0,0.2,0.0,0.0,0.0,0.0
19753,train,fer0019702.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19754,train,fer0019703.png,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
19755,train,fer0019704.png,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
19756,train,fer0019705.png,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.1
19757,train,fer0019706.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19758,train,fer0019707.png,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
19759,train,fer0019708.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19760,train,fer0019709.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19761,train,fer0019710.png,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
19762,train,fer0019711.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19763,train,fer0019712.png,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0
19764,train,fer0019713.png,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
19765,train,fer0019714.png,0.0,0.0,0.3333333333333333,0.0,0.5555555555555556,0.0,0.1111111111111111,0.0
19766,train,fer0019715.png,0.1,0.0,0.0,0.1,0.7,0.1,0.0,0.0
19767,train,fer0019716.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19768,train,fer0019717.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19769,train,fer0019718.png,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0
19770,train,fer0019719.png,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8
19771,train,fer0019720.png,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
19772,train,fer0019721.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19773,train,fer0019722.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19774,train,fer0019723.png,0.2222222222222222,0.0,0.5555555555555556,0.0,0.0,0.0,0.2222222222222222,0.0
19775,train,fer0019724.png,0.5555555555555556,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
19776,train,fer0019725.png,0.2222222222222222,0.4444444444444444,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
19777,train,fer0019726.png,0.4,0.1,0.5,0.0,0.0,0.0,0.0,0.0
19778,train,fer0019727.png,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
19779,train,fer0019728.png,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.1
19780,train,fer0019729.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19781,train,fer0019730.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19782,train,fer0019731.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19783,train,fer0019732.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19784,train,fer0019733.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19785,train,fer0019734.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19786,train,fer0019735.png,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0
19787,train,fer0019736.png,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
19788,train,fer0019737.png,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0
19789,train,fer0019738.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19790,train,fer0019739.png,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111
19791,train,fer0019740.png,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
19792,train,fer0019741.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
19793,train,fer0019742.png,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
19794,train,fer0019743.png,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
19795,train,fer0019744.png,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0
19796,train,fer0019745.png,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0
19797,train,fer0019746.png,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
19798,train,fer0019747.png,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
19799,train,fer0019748.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19800,train,fer0019749.png,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.5555555555555556
19801,train,fer0019750.png,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222
19802,train,fer0019751.png,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0
19803,train,fer0019752.png,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0
19804,train,fer0019753.png,0.5,0.0,0.1,0.4,0.0,0.0,0.0,0.0
19805,train,fer0019754.png,0.3,0.1,0.0,0.4,0.0,0.1,0.0,0.1
19806,train,fer0019755.png,0.7777777777777778,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
19807,train,fer0019756.png,0.0,0.0,0.1,0.0,0.2,0.5,0.1,0.1
19808,train,fer0019757.png,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666
19809,train,fer0019758.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19810,train,fer0019759.png,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0
19811,train,fer0019760.png,0.2222222222222222,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0
19812,train,fer0019761.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
19813,train,fer0019762.png,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.5555555555555556,0.0,0.0
19814,train,fer0019763.png,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0
19815,train,fer0019764.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19816,train,fer0019765.png,0.625,0.0,0.0,0.25,0.0,0.0,0.0,0.125
19817,train,fer0019766.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19818,train,fer0019767.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19819,train,fer0019768.png,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
19820,train,fer0019769.png,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
19821,train,fer0019770.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19822,train,fer0019771.png,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111
19823,train,fer0019772.png,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0
19824,train,fer0019773.png,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
19825,train,fer0019774.png,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0
19826,train,fer0019775.png,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0
19827,train,fer0019776.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19828,train,fer0019777.png,0.0,0.0,0.5,0.0,0.1,0.0,0.4,0.0
19829,train,fer0019778.png,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
19830,train,fer0019779.png,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0
19831,train,fer0019780.png,0.2,0.0,0.0,0.3,0.1,0.2,0.0,0.2
19832,train,fer0019781.png,0.0,0.1111111111111111,0.0,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0
19833,train,fer0019782.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19834,train,fer0019783.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
19835,train,fer0019784.png,0.0,0.0,0.1111111111111111,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0
19836,train,fer0019785.png,0.125,0.5,0.375,0.0,0.0,0.0,0.0,0.0
19837,train,fer0019786.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19838,train,fer0019787.png,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0
19839,train,fer0019788.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19840,train,fer0019789.png,0.1,0.0,0.1,0.5,0.0,0.0,0.3,0.0
19841,train,fer0019790.png,0.0,0.0,0.2,0.3,0.2,0.1,0.2,0.0
19842,train,fer0019791.png,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0
19843,train,fer0019792.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19844,train,fer0019793.png,0.375,0.125,0.25,0.125,0.0,0.125,0.0,0.0
19845,train,fer0019794.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
19846,train,fer0019795.png,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
19847,train,fer0019796.png,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
19848,train,fer0019797.png,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0
19849,train,fer0019798.png,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0
19850,train,fer0019799.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19851,train,fer0019800.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19852,train,fer0019801.png,0.7777777777777778,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
19853,train,fer0019802.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19854,train,fer0019803.png,0.2,0.0,0.4,0.0,0.0,0.0,0.4,0.0
19855,train,fer0019804.png,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0
19856,train,fer0019805.png,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0
19857,train,fer0019806.png,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0
19858,train,fer0019807.png,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.625
19859,train,fer0019808.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19860,train,fer0019809.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19861,train,fer0019810.png,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
19862,train,fer0019811.png,0.0,0.1111111111111111,0.6666666666666666,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0
19863,train,fer0019812.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19864,train,fer0019813.png,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0
19865,train,fer0019814.png,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0
19866,train,fer0019815.png,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222
19867,train,fer0019816.png,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
19868,train,fer0019817.png,0.875,0.0,0.0,0.125,0.0,0.0,0.0,0.0
19869,train,fer0019818.png,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
19870,train,fer0019819.png,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
19871,train,fer0019820.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19872,train,fer0019821.png,0.25,0.0,0.125,0.5,0.125,0.0,0.0,0.0
19873,train,fer0019822.png,0.125,0.0,0.0,0.875,0.0,0.0,0.0,0.0
19874,train,fer0019823.png,0.0,0.1,0.3,0.0,0.4,0.0,0.2,0.0
19875,train,fer0019824.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19876,train,fer0019825.png,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0
19877,train,fer0019826.png,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
19878,train,fer0019827.png,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0
19879,train,fer0019828.png,0.4444444444444444,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.1111111111111111
19880,train,fer0019829.png,0.5,0.0,0.0,0.1,0.3,0.0,0.0,0.1
19881,train,fer0019830.png,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0
19882,train,fer0019831.png,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0
19883,train,fer0019832.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19884,train,fer0019833.png,0.5,0.0,0.375,0.0,0.0,0.0,0.125,0.0
19885,train,fer0019834.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19886,train,fer0019835.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19887,train,fer0019836.png,0.0,0.0,0.625,0.0,0.0,0.0,0.375,0.0
19888,train,fer0019837.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19889,train,fer0019838.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
19890,train,fer0019839.png,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
19891,train,fer0019840.png,0.2,0.0,0.7,0.0,0.0,0.0,0.1,0.0
19892,train,fer0019841.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19893,train,fer0019842.png,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
19894,train,fer0019843.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19895,train,fer0019844.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19896,train,fer0019845.png,0.1,0.0,0.1,0.7,0.1,0.0,0.0,0.0
19897,train,fer0019846.png,0.3333333333333333,0.0,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.0
19898,train,fer0019847.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19899,train,fer0019848.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
19900,train,fer0019849.png,0.6666666666666666,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
19901,train,fer0019850.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19902,train,fer0019851.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19903,train,fer0019852.png,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.0
19904,train,fer0019853.png,0.5,0.0,0.375,0.0,0.125,0.0,0.0,0.0
19905,train,fer0019854.png,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
19906,train,fer0019855.png,0.1,0.0,0.1,0.0,0.7,0.0,0.1,0.0
19907,train,fer0019856.png,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.6
19908,train,fer0019857.png,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.0,0.1111111111111111,0.0
19909,train,fer0019858.png,0.625,0.125,0.0,0.125,0.0,0.0,0.0,0.125
19910,train,fer0019859.png,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
19911,train,fer0019860.png,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111
19912,train,fer0019861.png,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0
19913,train,fer0019862.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19914,train,fer0019863.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19915,train,fer0019864.png,0.0,0.0,0.8,0.0,0.1,0.0,0.1,0.0
19916,train,fer0019865.png,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0
19917,train,fer0019866.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19918,train,fer0019867.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19919,train,fer0019868.png,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
19920,train,fer0019869.png,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0
19921,train,fer0019870.png,0.375,0.0,0.125,0.0,0.125,0.125,0.0,0.25
19922,train,fer0019871.png,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0
19923,train,fer0019872.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19924,train,fer0019873.png,0.0,0.1,0.1,0.0,0.7,0.0,0.1,0.0
19925,train,fer0019874.png,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0
19926,train,fer0019875.png,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.4444444444444444
19927,train,fer0019876.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19928,train,fer0019877.png,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0
19929,train,fer0019878.png,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0
19930,train,fer0019879.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19931,train,fer0019880.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19932,train,fer0019881.png,0.14285714285714285,0.0,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.0
19933,train,fer0019882.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19934,train,fer0019883.png,0.5,0.0,0.0,0.2,0.2,0.1,0.0,0.0
19935,train,fer0019884.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19937,train,fer0019886.png,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
19938,train,fer0019887.png,0.2222222222222222,0.0,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0
19939,train,fer0019888.png,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.1
19940,train,fer0019889.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
19941,train,fer0019890.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
19942,train,fer0019891.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19943,train,fer0019892.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19944,train,fer0019893.png,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0
19945,train,fer0019894.png,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
19946,train,fer0019895.png,0.7,0.0,0.0,0.1,0.2,0.0,0.0,0.0
19947,train,fer0019896.png,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
19948,train,fer0019897.png,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0
19949,train,fer0019898.png,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
19950,train,fer0019899.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19951,train,fer0019900.png,0.7,0.0,0.1,0.1,0.1,0.0,0.0,0.0
19952,train,fer0019901.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19953,train,fer0019902.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19954,train,fer0019903.png,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0
19955,train,fer0019904.png,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0
19956,train,fer0019905.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
19957,train,fer0019906.png,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
19958,train,fer0019907.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19959,train,fer0019908.png,0.0,0.2,0.1,0.0,0.0,0.0,0.7,0.0
19960,train,fer0019909.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
19961,train,fer0019910.png,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0
19962,train,fer0019911.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
19963,train,fer0019912.png,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
19964,train,fer0019913.png,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.0
19965,train,fer0019914.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19966,train,fer0019915.png,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0
19967,train,fer0019916.png,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0
19968,train,fer0019917.png,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
19969,train,fer0019918.png,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0
19970,train,fer0019919.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19971,train,fer0019920.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19972,train,fer0019921.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19973,train,fer0019922.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19974,train,fer0019923.png,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0
19975,train,fer0019924.png,0.125,0.0,0.0,0.75,0.0,0.125,0.0,0.0
19976,train,fer0019925.png,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
19977,train,fer0019926.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19978,train,fer0019927.png,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0
19979,train,fer0019928.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19980,train,fer0019929.png,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,0.0
19981,train,fer0019930.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19982,train,fer0019931.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19983,train,fer0019932.png,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
19984,train,fer0019933.png,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
19985,train,fer0019934.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19986,train,fer0019935.png,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0
19987,train,fer0019936.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19988,train,fer0019937.png,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0
19989,train,fer0019938.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19990,train,fer0019939.png,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0
19991,train,fer0019940.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19992,train,fer0019941.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19993,train,fer0019942.png,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
19994,train,fer0019943.png,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.2
19995,train,fer0019944.png,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0
19996,train,fer0019945.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
